Empresa;Tipo;Servico;ID_Prestador;Nr_nf;Ds_Obs_Cmc;Vl_Solicitacao_Total;Solicitação;Pedido;Ds_Compra;Prioridade;Data;Data_Prev;Natureza da Solicitacao;Usuario;Situacao
9;;;;;NF 300 - PAGAMENTO PARA 28/12/2023;530.0;3495;18021.0;REALIZADA;NORMAL;21/12/2023;26/12/2023;SERVICO/PRODUTO;1856;APROVADA
9;;;;;NF 336 - VENCIEMNTO 28/12/2023;750.0;3497;18022.0;REALIZADA;NORMAL;21/12/2023;26/12/2023;SERVICO/PRODUTO;1856;APROVADA
8;PREVENTIVO;ELETRICA;MARCO AURELIO DA SILVA;;NF 333 - VENCIMENTO 28/12/2023;380.0;3498;18023.0;REALIZADA;NORMAL;21/12/2023;26/12/2023;SERVICO/PRODUTO;1856;APROVADA
1;;;;1699898.0;TODAS AS ESPECIFICACOES ENVIADAS POR EMAIL;1896.49;3500;18102.0;PENDENTE;NORMAL;21/12/2023;05/01/2024;COMPRA;1856;APROVADA
25;CORRETIVO;MARCENARIA;BRENO AUGUSTO SILVA CALDEIRA;;NF 6 - PAGAMENTO PARA 28/12/2023;875.0;3501;18020.0;REALIZADA;NORMAL;21/12/2023;26/12/2023;SERVICO/PRODUTO;1856;APROVADA
18;;;;898.0;LINK DO MATERIAL ENVIADO POR EMIAL;740.0;3507;18162.0;PENDENTE;NORMAL;26/12/2023;30/01/2024;COMPRA;1856;APROVADA
1;PREVENTIVO;LIMPEZA VITRINE ;ANDERSON RICARDO DE ARRUDA;49248.0;NF 49248 - VENCIMENTO 19/01/2024;1170.0;3508;18057.0;REALIZADA;NORMAL;26/12/2023;27/12/2023;SERVICO/PRODUTO;1856;APROVADA
9;PREVENTIVO;ELEVADORES;IN PLACE ELEVADORES;;NF 18 - VENCIMENTO 02/01/2024;255.0;3511;18058.0;REALIZADA;NORMAL;26/12/2023;27/12/2023;SERVICO/PRODUTO;1856;APROVADA
1;;;;;NF VENCIMENTO 02/01;2720.0;3512;18059.0;REALIZADA;NORMAL;27/12/2023;27/12/2023;SERVICO/PRODUTO;1853;APROVADA
607;PREVENTIVO;ELEVADORES;IN PLACE ELEVADORES;;VENCIMENTO 04/01/2024;1960.0;3513;18060.0;REALIZADA;NORMAL;27/12/2023;27/12/2023;SERVICO/PRODUTO;1853;APROVADA
841;;;;1282.0;VENCIMENTO 08/01;930.0;3514;18061.0;REALIZADA;NORMAL;27/12/2023;27/12/2023;SERVICO/PRODUTO;1853;APROVADA
10;;;;;NF 4;600.0;3516;18112.0;REALIZADA;NORMAL;27/12/2023;03/01/2024;SERVICO/PRODUTO;1853;APROVADA
10;;;;;NF5;600.0;3517;18069.0;REALIZADA;NORMAL;27/12/2023;28/12/2023;SERVICO/PRODUTO;1853;APROVADA
10;PREVENTIVO;AR CONDICIONADO;MBR CLIMATIZA�AO;;NF 6;600.0;3518;18070.0;REALIZADA;NORMAL;27/12/2023;28/12/2023;SERVICO/PRODUTO;1853;APROVADA
1;;;;1703158.0;;518.56;3524;18133.0;PENDENTE;MEDIA;27/12/2023;09/01/2024;COMPRA;1853;APROVADA
2;CORRETIVO;LIMPEZA ;JOSE DE ARIMATEA SILVA ;;NF 5697;3710.0;3525;18097.0;REALIZADA;NORMAL;28/12/2023;02/01/2024;SERVICO/PRODUTO;1853;APROVADA
2;;;;926.0;FAVOR SEGUIR O LINK ENVIADO POR E-MAIL;133.56;3527;18141.0;PENDENTE;NORMAL;02/01/2024;12/01/2024;COMPRA;1856;APROVADA
24;PREVENTIVO;ELEVADORES;SEGG ELEVADORES ;;NF 13 - PROGRAMAR PAGAMENTO PARA 09/01/2024;2175.0;3528;18124.0;REALIZADA;NORMAL;02/01/2024;04/01/2024;SERVICO/PRODUTO;1856;APROVADA
24;;;;;NF 14 - PROGRAMAR PAGAMENTO PARA 09/01/2024;2175.0;3529;18125.0;REALIZADA;NORMAL;02/01/2024;04/01/2024;SERVICO/PRODUTO;1856;APROVADA
841;OBRA;CIVIL;ATELIERS DE FRANCE CONSTRUTORA LTDA.;90801.0;LINK DO MATERIL ENVIADO POR EMAIL;42.7;3530;18136.0;PENDENTE;NORMAL;02/01/2024;04/01/2024;COMPRA;1856;APROVADA
25;;;;1104.0;LINK DO MATERIAL ENVIADO POR EMAIL;28.37;3531;18206.0;PENDENTE;NORMAL;02/01/2024;11/01/2024;COMPRA;1856;APROVADA
1;;;;285613.0;;9490.46;3532;18169.0;PENDENTE;NORMAL;02/01/2024;12/01/2024;COMPRA;1851;APROVADA
1;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;444331.0;;2433.82;3533;18170.0;PENDENTE;NORMAL;02/01/2024;17/01/2024;COMPRA;1851;APROVADA
1;;;;526763.0;;6262.2;3534;18179.0;PENDENTE;NORMAL;02/01/2024;09/01/2024;COMPRA;1851;APROVADA
25;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;27011.0;SEGUIR O MODELO DO LINK ENVIADO POR EMAIL;1199.0;3535;18204.0;PENDENTE;NORMAL;03/01/2024;11/01/2024;COMPRA;1856;APROVADA
13;;;;;NF 111 - PAGAMENTO PARA 12/01/2024 - ( DADOS BANCARIOS ENVIADOS POR EMAIL );210.0;3537;18126.0;REALIZADA;NORMAL;03/01/2024;04/01/2024;SERVICO/PRODUTO;1856;APROVADA
23;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;;NF 81 -  VENCIMENTO 10/01/2024;300.0;3538;18127.0;REALIZADA;NORMAL;03/01/2024;04/01/2024;SERVICO/PRODUTO;1856;APROVADA
29;;;;;NF 435 - VENCIMENTO 10/01/2024;250.0;3539;18128.0;REALIZADA;NORMAL;03/01/2024;04/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;;NF 436 - VENCIMENTO 10/01/2024;250.0;3540;18129.0;REALIZADA;NORMAL;03/01/2024;04/01/2024;SERVICO/PRODUTO;1856;APROVADA
9;;;;;NF 79735 - VEENCIMENTO 10/01/2024;334.3;3542;18130.0;REALIZADA;NORMAL;03/01/2024;04/01/2024;SERVICO/PRODUTO;1856;APROVADA
18;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;;NF 1070 - VENCIMENTO 25/01/2024;467.86;3543;18131.0;REALIZADA;NORMAL;03/01/2024;04/01/2024;SERVICO/PRODUTO;1856;APROVADA
10;;;;;NF 104 - VENCIMENTO 10/01/2024;605.0;3544;18132.0;REALIZADA;NORMAL;04/01/2024;04/01/2024;SERVICO/PRODUTO;1856;APROVADA
25;CONTRATA��O ;LIMPEZA;BEST SHINE SERVI�OS LTDA;;NF 2024/5168;266.48;3545;18148.0;REALIZADA;NORMAL;04/01/2024;08/01/2024;SERVICO/PRODUTO;1856;APROVADA
30;;;;;NF 4674 - VEENCIMENTO 14/01/2024;3000.0;3546;18149.0;REALIZADA;NORMAL;05/01/2024;08/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;4474.0;NF 4474-PAGAMENTO PARA 12/01/2024;200.0;3549;18184.0;REALIZADA;NORMAL;05/01/2024;09/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;CORRETIVO;ELETRICA;MARCO AURELIO DA SILVA;252731.0;LINK DOS MATERIAIS ENVIADOS POR EMAIL;1093.72;3550;18292.0;PENDENTE;NORMAL;05/01/2024;16/01/2024;COMPRA;1856;APROVADA
402;;;;;NF 15272 - VENCIMENTO 05/02/2023;602.97;3551;18186.0;REALIZADA;NORMAL;08/01/2024;10/01/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;LIMPEZA VITRINE ;ALDO RIBEIRO DE ALMEIDA;;NF 2745 - VENCIMENTO 12/01/2024;119.0;3560;18217.0;REALIZADA;NORMAL;08/01/2024;11/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;LIMPEZA CALHA;ALDO RIBEIRO DE ALMEIDA;;NF 665 - PAGAMENTO PARA 24/01/2024;2700.92;3562;18256.0;REALIZADA;NORMAL;08/01/2024;15/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;17647.0;NF 17647 - A NF JA  FOI PAGA;15450.0;3568;18209.0;REALIZADA;NORMAL;09/01/2024;11/01/2024;SERVICO/PRODUTO;1856;ATENDIDA
1;;;;34120.0;NF 34120 - A NF JA FOI PAGA;4855.98;3569;18257.0;REALIZADA;NORMAL;09/01/2024;15/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;CORRETIVO;ELETRICA;AGNALDO PAULA CAMPOS;34098.0;NF 34098 - A NF JA FOI PAGA;36972.57;3570;18210.0;REALIZADA;NORMAL;09/01/2024;11/01/2024;SERVICO/PRODUTO;1856;ATENDIDA
1;;;;;670 - VENCIMENTO 15/01/2024;4400.0;3579;18254.0;REALIZADA;NORMAL;11/01/2024;15/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 671 - VENCIMENTO 15/01/2024;5622.0;3580;18225.0;REALIZADA;NORMAL;11/01/2024;12/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;;NF 672 - VENCIMENTO 15/01/2024;220.0;3581;18226.0;REALIZADA;NORMAL;11/01/2024;12/01/2024;SERVICO/PRODUTO;1856;APROVADA
402;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 673 - VENCIMENTO 15/01/2024;176.0;3582;18227.0;REALIZADA;NORMAL;11/01/2024;12/01/2024;SERVICO/PRODUTO;1856;APROVADA
841;;;;;NF 675 - VENCIMENTO 15/01/2024;165.0;3583;18228.0;REALIZADA;NORMAL;11/01/2024;12/01/2024;SERVICO/PRODUTO;1856;APROVADA
841;;;;;NF 5702 - PAGAMENTO PARA 19/01/2024;1855.0;3585;18255.0;REALIZADA;NORMAL;11/01/2024;15/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;5985.0;NF 5985 - VENCIMENTO 26/01/2024;1274.93;3591;18259.0;REALIZADA;NORMAL;12/01/2024;15/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;7513.0;FAVOR SEGUIR O LINK DO MATERIAL ENVIADO POR E-MAIL;1269.0;3593;18305.0;PENDENTE;NORMAL;15/01/2024;17/01/2024;COMPRA;1856;APROVADA
25;PREVENTIVO;ZELADORIA;JOSE MANOEL GARCIA ;;NF 7  - VENCIMENTO 01/02/2023;875.0;3595;18274.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
25;;;;299623.0;NF 299623 - VENCIMENTO 13/02/2024;80.0;3598;18275.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
605;OBRA;PARTICULAR DO RICARDO;COLETA ENTULHO MIMO ;1287.0;NF 1287 - VENCIMENTO 25/01/2024;380.0;3599;18276.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
8;;;;;NF 21 - PAGAMENTO PARA 22/01/2024;200.0;3600;18282.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
13;;;;;NF 7 - PAGAMENTO PARA 22/01/2024;400.0;3601;18278.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;CORRETIVO;ELETRICA;VR VIDROS EIRELI ;;NF 158 - VENCIMENTO 22/01/2024;1100.0;3602;18280.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
9;;;;;NF 355 - VENCIMENTO 22/01/2024;530.0;3603;18284.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
8;CORRETIVO;SERRALHERIA;SANDOVAL OLIVEIRA SANTOS;;NF 354 - VENCIMENTO 22/01/2024;380.0;3604;18285.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
9;;;;;NF 362 - VENCIMENTO 22/01/2024;200.0;3605;18291.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
841;;;;;NF 94 - VENCIMENTO 30/01/2024;1050.0;3606;18279.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;CORRETIVO;VIDRACARIA ;VR VIDROS EIRELI ;1286.0;NF 1286 - VENCIMENTO  PARA 25/01/2024;2450.0;3607;18281.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;TELEFONIA;TATITELE TELECOMUNICA��ES;;NF 2024/8-VENCIMENTO 01/02/2024;1290.0;3609;18289.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
11;;;;;NF 1943 - PAGAMENTO PARA 22/01/2024;500.0;3610;18290.0;REALIZADA;NORMAL;15/01/2024;16/01/2024;SERVICO/PRODUTO;1856;APROVADA
30;CONSULTORIA;MARCENARIA;ABBA REFORMAS E PLANEJADOS ;5496.0;NF 5496 - VENCIMENTO 19/01/2024;420.0;3612;18323.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;;NF 2521 - VENCIMENTO 01/02/2024;3000.0;3613;18311.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;AQUISI��O ;CURSO;ATIC - TECNOLOGIA;;NF 2523 - VENCIMENTO 01/02/2024;800.0;3614;18312.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
402;;;;;NF 2522 - VENCIMENTO 01/02/2024;2000.0;3615;18313.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
841;;;;;NF 2524 - VENCIMENTO 01/02/2024;900.0;3616;18314.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
607;PREVENTIVO;LIMPEZA VITRINE ;LURHAN DE ALMEIDA SALOMAO;;NF 2525 - VENCIMENTO 01/02/2024;180.0;3617;18316.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
2;;;;;NF 2526 - VENCIMENTO 01/02/2024;250.0;3618;18317.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
14;PREVENTIVO;LIMPEZA VITRINE ;LURHAN DE ALMEIDA SALOMAO;;NF 2527 VENCIMENTO 01/02/2024;272.0;3619;18318.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
605;;;;;NF 2528 - VENCIMENTO 01/02/2024;180.0;3620;18319.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
30;PREVENTIVO;AR CONDICIONADO;CONTROL AIR ENGENHARIA;;NF 2529 - VENCIMENTO 01/02/2024;1100.0;3621;18320.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
5;;;;;NF 2530 - VENCIMENTO 01/02/2024;500.0;3622;18321.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
23;;;;;NF 2531 - VENCIMENTO 01/02/2024;400.0;3623;18322.0;REALIZADA;NORMAL;16/01/2024;17/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;6683862.0;FAVOR SEGUIR O LINK DO MATERIAL ENVIADO POR E-MAIL;800.0;3625;18307.0;PENDENTE;ALTA;16/01/2024;19/01/2024;COMPRA;1856;APROVADA
821;OBRA;COLETA DE LIXO;COLETA DE ENTULHO MIMO ;;NF 11328/A1 - PAGAMENTO PARA 22//01/2024;1550.0;3626;18348.0;REALIZADA;ALTA;16/01/2024;18/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;;NF 4 - VENCIMENTO 25/01/2024;1226.0;3627;18338.0;REALIZADA;NORMAL;16/01/2024;18/01/2024;SERVICO/PRODUTO;1856;APROVADA
14;;;;;NF 24 - VENCIMENTO 25/01/2024;470.0;3628;18337.0;REALIZADA;NORMAL;16/01/2024;18/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;49549.0;NF 49549 - VENCIMENTO 14/02/2024;585.0;3630;18345.0;REALIZADA;NORMAL;17/01/2024;18/01/2024;SERVICO/PRODUTO;1856;APROVADA
8;PREVENTIVO;AR CONDICIONADO;BIANCA CAROLINE LINO TAVARES ;;NF 83 - PAGAMENTO PARA 24/01/2024;965.0;3631;18344.0;REALIZADA;NORMAL;17/01/2024;18/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;;NF  8069 - VENCIMENTO 14/02/2024;998.16;3632;18349.0;REALIZADA;NORMAL;17/01/2024;18/01/2024;SERVICO/PRODUTO;1856;APROVADA
8;;;;;NF 4;160.0;3633;18362.0;REALIZADA;ALTA;18/01/2024;19/01/2024;SERVICO/PRODUTO;1856;APROVADA
841;;;;1292.0;NF 1292 - VENCIMENTO 29/01/2024;7950.0;3638;18363.0;REALIZADA;NORMAL;19/01/2024;19/01/2024;SERVICO/PRODUTO;1856;APROVADA
821;OBRA;MATERIAIS ;VALLVE ;7613.0;PEDIDO 29003 - PAGAMENTO EM 4X;388511.04;3640;18454.0;;;19/01/2024;30/01/2024;NAO TEM PEDIDO;1856;APROVADA
821;OBRA;ELETRICA;FAZ ILUMINACAO;;PEDIDO 8360 - VENCIMENTO 24/01. PAGAMENTO EM 5X;106233.45;3646;18455.0;REALIZADA;NORMAL;19/01/2024;30/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;;NF 5464 - VENCIMENTO 10/02/2024;2800.0;3659;18391.0;REALIZADA;NORMAL;22/01/2024;23/01/2024;SERVICO/PRODUTO;1856;APROVADA
25;;;;;NF 2024/36 - PAGAMENTO PARA 30/01;636.93;3662;18392.0;REALIZADA;NORMAL;23/01/2024;23/01/2024;SERVICO/PRODUTO;1856;APROVADA
24;;;;;NF 2024/35 - PAGAMENTO PARA 30/01/2024;489.95;3664;18396.0;REALIZADA;NORMAL;23/01/2024;23/01/2024;SERVICO/PRODUTO;1856;APROVADA
24;;;;534630.0;FAVOR SEGUIR O LINK DOS MATERIAIS ENVIADOS POR E-MAIL;1579.67;3665;18417.0;PENDENTE;NORMAL;23/01/2024;02/02/2024;COMPRA;1856;APROVADA
30;;;;8.0; NF 8 - VENCIMENTO 02/02/2024;96602.27;3667;18481.0;REALIZADA;NORMAL;23/01/2024;01/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;17854.0;NF 17854;17500.0;3673;18410.0;REALIZADA;NORMAL;23/01/2024;24/01/2024;SERVICO/PRODUTO;1856;APROVADA
13;;;;;NF 26294 - VENCIMENTO 01/02/2024;262.53;3674;18406.0;REALIZADA;NORMAL;23/01/2024;24/01/2024;SERVICO/PRODUTO;1856;APROVADA
607;;;;;NF 28147 - VENCIMENTO 05/02/2024;105.32;3675;18421.0;REALIZADA;NORMAL;23/01/2024;26/01/2024;SERVICO/PRODUTO;1856;APROVADA
2;;;;;NF 28108 - VENCIMENTO 05/02/2024;158.53;3677;18422.0;REALIZADA;NORMAL;24/01/2024;26/01/2024;SERVICO/PRODUTO;1856;APROVADA
605;;;;;NF 28107 - VENCIMENTO 05/02/2024;105.69;3678;18423.0;REALIZADA;NORMAL;24/01/2024;26/01/2024;SERVICO/PRODUTO;1856;APROVADA
25;;;;;NF 2024/1 - PAGAMENTO PARA 31/01;600.0;3679;18424.0;REALIZADA;NORMAL;24/01/2024;26/01/2024;SERVICO/PRODUTO;1856;APROVADA
30;;;;;NF 31 - VENCIMENTO 31/01/2024;2476.0;3680;18416.0;REALIZADA;NORMAL;24/01/2024;24/01/2024;SERVICO/PRODUTO;1856;APROVADA
9;;;;;NF 6 - PAGAMENTO PARA 31/01/2024;160.0;3681;18425.0;REALIZADA;NORMAL;24/01/2024;26/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;361740.0;FAVOR SEGUIR O LINK ENVIADO POR E-MAIL;98.8;3683;18499.0;PENDENTE;NORMAL;24/01/2024;02/02/2024;COMPRA;1856;APROVADA
1;;;;361740.0;LINK DO MATERIAL ENVIADO POR EMAIL;234.9;3684;18499.0;PENDENTE;NORMAL;24/01/2024;02/02/2024;COMPRA;1856;APROVADA
1;;;;4787.0;NF 4787 - VENCIMENTO 30/01/2024;815.0;3686;18426.0;REALIZADA;NORMAL;24/01/2024;26/01/2024;SERVICO/PRODUTO;1856;APROVADA
30;;;;9.0;NF 9 - VENCIMENTO 07/02/2024;14000.0;3692;18441.0;REALIZADA;NORMAL;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;ESTACIONAMENTO;LA VIA ESTACIONAMENTO;;NF 164111 - VENCIMENTO 30/01/2024;2720.0;3693;18431.0;REALIZADA;NORMAL;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
5;;;;;NF  1510 - VENCIMENTO 09/02/2024;3748.6;3697;18439.0;REALIZADA;NORMAL;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
5;;;;334.0;NF 334 - VENCIMENTO 09/02/2024;395.0;3700;18438.0;REALIZADA;NORMAL;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
11;;;;58171.0;SEGUIR O LINK DO MODELO ABAIXO;76.9;3701;18468.0;PENDENTE;NORMAL;26/01/2024;31/01/2024;COMPRA;1856;APROVADA
10;CORRETIVO;ELETRICA;JONAS FELIPE SOUZA SILVA;;NF 106 - VENCIMENTO 05/02/2024;1922.9;3702;18440.0;REALIZADA;NORMAL;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;812.0;FAVOR SEGUIR OS LINKS ENVIADOS POR E-MAIL;2211.36;3711;18475.0;PENDENTE;ALTA;29/01/2024;07/02/2024;COMPRA;1856;APROVADA
1;AQUISI��O ;CURSO;SENAI;;NF 243098 - VENCIMENTO 05/03/2024;1860.0;3729;18478.0;REALIZADA;NORMAL;31/01/2024;01/02/2024;SERVICO/PRODUTO;1856;APROVADA
13;PREVENTIVO;LIMPEZA VITRINE ;DIEGO ALEXANDRE ALVES MARTINS;;NF 143 - PAGAMENTO 09/02/2024;250.0;3730;18476.0;REALIZADA;NORMAL;31/01/2024;01/02/2024;SERVICO/PRODUTO;1856;APROVADA
13;PREVENTIVO;LIMPEZA VITRINE ;DIEGO ALEXANDRE ALVES MARTINS;;NF 142 - VENCIMENTO 09/02/2024;210.0;3731;18477.0;REALIZADA;NORMAL;31/01/2024;01/02/2024;SERVICO/PRODUTO;1856;APROVADA
8;CORRETIVO;MARCENARIA;ABBA REFORMAS E PLANEJADOS ;;NF 5;4190.0;3735;18474.0;REALIZADA;ALTA;31/01/2024;31/01/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;AR CONDICIONADO;BIANCA CAROLINE LINO TAVARES ;;NF 2024/2 - VENCIMENTO 09/02/2024;600.0;3739;18482.0;REALIZADA;NORMAL;01/02/2024;01/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;INDUSTRIAL;LUIS ALBINO SARAIVA ME ;;NF 282 - PRAZO PARA PAGAMENTO 20 DIA CORRIDOS;950.0;3740;18515.0;REALIZADA;NORMAL;01/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;1062981.0;SEGUIR O MODELO ENVIADO POR E-MAIL;526.86;3744;18749.0;PENDENTE;NORMAL;01/02/2024;21/02/2024;COMPRA;1856;APROVADA
1;PREVENTIVO;ELEVADORES;IN PLACE ELEVADORES;;NF  477 - VENCIMENTO 10/02/2024;250.0;3746;18529.0;REALIZADA;NORMAL;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
29;PREVENTIVO;ELEVADORES;IN PLACE ELEVADORES;;NF 476 - VENCIMENTO 10/02/2024;250.0;3747;18530.0;REALIZADA;NORMAL;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;ZELADORIA;JOSE MANOEL GARCIA ;;NF 8 - VENCIMENTO 01/03/2024;875.0;3748;18531.0;REALIZADA;NORMAL;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
23;PREVENTIVO;LIMPEZA VITRINE ;ANDERSON RICARDO DE ARRUDA;;NF 96 - VENCIMENTO 10/02/2024;300.0;3749;18532.0;REALIZADA;NORMAL;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;;;;462.0;NF 462 - VENCIMENTO 11/02/2024;1199.0;3750;18533.0;REALIZADA;NORMAL;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
18;PREVENTIVO;AR CONDICIONADO; ,;;NF 1077 - VENCIMENTO 23/02/2024;467.86;3751;18534.0;REALIZADA;NORMAL;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
607;;;;13129433.0;MODELO ENVIADO POR E-MAIL;89.9;3753;18590.0;PENDENTE;NORMAL;02/02/2024;07/02/2024;COMPRA;1856;APROVADA
30;;;;4925.0;NF 4925 - PAGAMENTO PARA 09/02/2024;100.0;3754;18535.0;REALIZADA;NORMAL;05/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;4854.0;NF 4854 -  PAGAMENTO PARA 09/02/2024;200.0;3755;18536.0;REALIZADA;NORMAL;05/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
605;PREVENTIVO;LIMPEZA;BEST SHINE SERVI�OS LTDA;;NF 5733 - VENCIMENTO 12/02/2024;3705.0;3758;18537.0;REALIZADA;NORMAL;05/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
2;;;;1304.0;NF 1304 - VENCIMENTO PARA 16/02/2024;1260.0;3759;18540.0;REALIZADA;NORMAL;05/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;49743.0;NF 49743 - VENCIMENTO 01/03/2024;3601.0;3761;18546.0;REALIZADA;NORMAL;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;MONITORAMENTO;EMIVE PATRULHA 24 HORAS LTDA;;NF 2024/45903;266.48;3763;18560.0;REALIZADA;NORMAL;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
9;PREVENTIVO;MONITORAMENTO;ROMMA SISTEMAS;;NF 3406 - VENCIMENTO 10/02/2024;334.0;3766;18548.0;REALIZADA;NORMAL;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
24;CORRETIVO;MARCENARIA;JOAO CARLOS GUIMARAES;; NF 9 - PAGAMENTO PARA 12/02/2024;100.0;3767;18575.0;REALIZADA;NORMAL;05/02/2024;07/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;6718007.0;LINK ENVIADO POR E-MAIL;351.6;3771;18553.0;PENDENTE;ALTA;05/02/2024;13/02/2024;COMPRA;1856;APROVADA
11;CORRETIVO;CIVIL;AGNALDO PAULA CAMPOS;;NF 1953 - VENCIMENTO 15/02/2024;4300.0;3772;18562.0;REALIZADA;NORMAL;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
5;PREVENTIVO;LIMPEZA VITRINE ;DOUGLAS A DA SILVA;;NF 3571 - VENCIMENTO 12/02/2024;100.0;3773;18563.0;REALIZADA;NORMAL;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
